,PLAYER_ID,PLAYER_NAME,POSS,GP,MIN,PLAYER_LAST_TEAM_ID,FG2A_not_self_created,FG2A_self_created,FG2M_not_self_created,FG2M_self_created,FG3A_not_self_created,FG3A_self_created,FG3M_not_self_created,FG3M_self_created,FGA_not_self_created,FGA_self_created,FGM_not_self_created,FGM_self_created,efg_not_self_created,efg_self_created,POSS_Cut,PTS_Cut,PPP_Cut,POSS_Handoff,PTS_Handoff,PPP_Handoff,POSS_Isolation,PTS_Isolation,PPP_Isolation,POSS_OffScreen,PTS_OffScreen,PPP_OffScreen,POSS_Postup,PTS_Postup,PPP_Postup,POSS_PRBallHandler,PTS_PRBallHandler,PPP_PRBallHandler,POSS_PRRollman,PTS_PRRollman,PPP_PRRollman,POSS_Spotup,PTS_Spotup,PPP_Spotup,POSS_Transition,PTS_Transition,PPP_Transition,headshot_url,primary_color,season
0,2544,LeBron James,4207,55,35.5,1610612747,4.528167340147373,10.446874257190398,3.333729498454956,5.366056572379368,3.4585215117661043,3.2624197765628717,1.2300927026384598,0.9270263845971001,7.9866888519134775,13.709294033753268,4.563822201093416,6.293082956976468,0.6484375,0.4928478543563069,1.2300927026384598,2.2106013786546233,1.7971014492753623,0.9091989541240789,0.695269788447825,0.7647058823529411,3.922034704064654,3.1911100546707867,0.8136363636363636,0.5348229141906347,0.6061326360827193,1.1333333333333333,2.5314951271690043,2.31756596149275,0.9154929577464789,5.633468029474685,5.045162823864987,0.8955696202531646,1.2300927026384598,1.5331590206798194,1.2463768115942029,2.5671499881150464,2.6919420014261943,1.0486111111111112,6.685286427382933,8.129308295697648,1.216,https://cdn.nba.com/headshots/nba/latest/1040x760/2544.png,#552583,2022-23
1,2617,Udonis Haslem,153,7,10.3,1610612748,5.88235294117647,3.9215686274509807,1.9607843137254903,1.4705882352941175,3.9215686274509807,0.4901960784313726,1.4705882352941175,0.0,9.803921568627452,4.411764705882353,3.4313725490196076,1.4705882352941175,0.425,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/2617.png,#98002E,2022-23
2,2738,Andre Iguodala,257,8,14.1,1610612744,1.1673151750972763,0.2918287937743191,1.1673151750972763,0.2918287937743191,2.0428015564202333,0.0,0.0,0.0,3.21011673151751,0.2918287937743191,1.1673151750972763,0.2918287937743191,0.36363636363636365,1.0,,,,,,,,,,,,,,,,,,,,,,2.9182879377431905,0.8754863813229572,0.3,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/2738.png,#1D428A,2022-23
3,101108,Chris Paul,3844,59,32.0,1610612756,0.3511966701352757,7.589750260145681,0.19510926118626432,3.629032258064516,1.9120707596253903,3.1802809573361084,0.9755463059313215,0.9365244536940687,2.263267429760666,10.77003121748179,1.1706555671175858,4.5655567117585845,0.7327586206896551,0.4673913043478261,,,,0.6438605619146722,0.39021852237252863,0.6060606060606061,1.2291883454734651,1.1901664932362122,0.9682539682539683,,,,,,,9.267689906347556,8.448231009365244,0.911578947368421,,,,2.5559313215400628,3.2973465140478666,1.2900763358778626,1.3852757544224767,0.995057232049948,0.7183098591549296,https://cdn.nba.com/headshots/nba/latest/1040x760/101108.png,#1D1160,2022-23
4,200752,Rudy Gay,1755,56,14.6,1610612762,2.0085470085470085,4.700854700854701,1.153846153846154,2.094017094017094,4.914529914529915,0.6410256410256411,1.1965811965811968,0.2136752136752137,6.923076923076923,5.3418803418803416,2.3504273504273505,2.307692307692308,0.42592592592592593,0.452,0.5128205128205128,0.5128205128205128,1.0,0.4700854700854701,0.2136752136752137,0.45454545454545453,1.1111111111111112,0.7692307692307693,0.6923076923076923,0.4273504273504274,0.17094017094017092,0.4,1.3675213675213673,1.5811965811965811,1.15625,0.7264957264957265,0.811965811965812,1.1176470588235294,0.7264957264957265,0.811965811965812,1.1176470588235294,5.170940170940171,4.743589743589744,0.9173553719008265,2.6495726495726495,2.0085470085470085,0.7580645161290323,https://cdn.nba.com/headshots/nba/latest/1040x760/200752.png,#002B5C,2022-23
5,200768,Kyle Lowry,3483,55,31.2,1610612748,0.6890611541774333,3.079242032730405,0.32299741602067183,1.5934539190353143,4.67269595176572,2.0025839793281652,1.6149870801033592,0.6890611541774333,5.361757105943153,5.08182601205857,1.937984496124031,2.282515073212748,0.5120481927710844,0.5169491525423728,0.25839793281653745,0.27993109388458226,1.0833333333333333,1.3565891472868217,1.119724375538329,0.8253968253968254,0.5813953488372093,0.6029285099052542,1.037037037037037,0.5167958656330749,0.3014642549526271,0.5833333333333334,,,,3.531438415159345,3.05770887166236,0.8658536585365854,0.2153316106804479,0.2368647717484927,1.1,3.5960378983634795,4.220499569336779,1.1736526946107784,2.5193798449612403,2.454780361757106,0.9743589743589743,https://cdn.nba.com/headshots/nba/latest/1040x760/200768.png,#98002E,2022-23
6,200782,P.J. Tucker,3851,75,25.6,1610612755,1.4217086471046483,0.23370553103090108,0.7400675149311867,0.05842638275772527,2.687613606855362,0.03895092183848351,1.0516748896390549,0.019475460919241756,4.10932225396001,0.27265645286938456,1.7917424045702415,0.07790184367696702,0.5639810426540285,0.32142857142857145,0.8958712022851207,0.7595429758504284,0.8478260869565217,,,,,,,,,,,,,,,,0.35055829654635157,0.44793560114256037,1.2777777777777777,2.473383536743703,3.057647364320956,1.236220472440945,0.42846014022331863,0.2531809919501428,0.5909090909090909,https://cdn.nba.com/headshots/nba/latest/1040x760/200782.png,#006BB6,2022-23
7,201142,Kevin Durant,3458,47,35.6,1610612756,2.9713707345286293,10.670908039329092,1.8869288606130712,6.5283400809716605,2.7327935222672064,2.212261422787739,1.1495083863504916,0.8458646616541353,5.704164256795836,12.88316946211683,3.0364372469635628,7.374204742625795,0.6330798479087453,0.6052188552188552,0.8458646616541353,1.1061307113938694,1.3076923076923077,1.1495083863504916,1.3663967611336032,1.1886792452830188,5.075187969924812,5.400520532099479,1.064102564102564,2.6026604973973395,2.7111046847888955,1.0416666666666667,2.212261422787739,2.537593984962406,1.1470588235294117,3.578658183921342,4.055812608444188,1.1333333333333333,0.4988432620011567,0.43377674956622325,0.8695652173913043,3.6437246963562755,5.3788316946211685,1.4761904761904763,3.578658183921342,4.359456333140543,1.2181818181818183,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,#1D1160,2022-23
8,201143,Al Horford,3991,63,30.5,1610612738,1.8228514156852917,1.0711601102480581,0.9584064144324731,0.6013530443497871,5.957153595590078,0.15033826108744677,2.6685041343021796,0.05637684790779253,7.780005011275369,1.221498371335505,3.626910548734653,0.6577298922575795,0.6376811594202898,0.5615384615384615,0.45101478326234024,0.5449761964419945,1.2083333333333333,,,,,,,0.6201453269857179,0.7704835880731646,1.2424242424242424,0.6577298922575795,0.5261839138060637,0.8,,,,1.1275369581558505,1.315459784515159,1.1666666666666667,4.434978702079679,5.8631921824104225,1.3220338983050848,1.3906289150588824,1.6537208719619143,1.1891891891891893,https://cdn.nba.com/headshots/nba/latest/1040x760/201143.png,#007A33,2022-23
9,201144,Mike Conley,4232,67,30.3,1610612750,0.655718336483932,3.8988657844990544,0.42533081285444235,1.7899338374291114,3.5089792060491494,2.587429111531191,1.4709357277882797,0.8329395085066162,4.164697542533082,6.486294896030246,1.896266540642722,2.622873345935728,0.6319148936170212,0.4685792349726776,0.21266540642722118,0.14177693761814744,0.6666666666666666,1.24054820415879,1.275992438563327,1.0285714285714285,0.3898865784499055,0.23038752362948958,0.5909090909090909,0.6379962192816635,0.6025519848771267,0.9444444444444444,,,,5.6001890359168245,5.617911153119092,1.0031645569620253,,,,2.977315689981096,3.3140359168241966,1.1130952380952381,1.6127126654064272,1.9317107750472589,1.1978021978021978,https://cdn.nba.com/headshots/nba/latest/1040x760/201144.png,#236192,2022-23
10,201145,Jeff Green,2253,56,19.5,1610612743,4.1278295605858855,3.3288948069241013,2.696404793608522,1.6311584553928096,3.0625832223701734,0.3994673768308922,0.8988015978695073,0.09986684420772304,7.1904127829560585,3.728362183754993,3.5952063914780292,1.7310252996005324,0.5625,0.47767857142857145,2.4633821571238346,3.6284953395472703,1.472972972972973,,,,0.5326231691078562,0.46604527296937415,0.875,,,,1.8974700399467377,1.3981358189081226,0.7368421052631579,0.33288948069241014,0.23302263648468707,0.7,1.5978695073235687,1.4980026631158454,0.9375,3.395472703062583,3.462050599201065,1.0196078431372548,2.263648468708389,3.0625832223701734,1.3529411764705883,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png,#0E2240,2022-23
