,PLAYER_ID,PLAYER_NAME,POSS,GP,MIN,PLAYER_LAST_TEAM_ID,FG2A_not_self_created,FG2A_self_created,FG2M_not_self_created,FG2M_self_created,FG3A_not_self_created,FG3A_self_created,FG3M_not_self_created,FG3M_self_created,FGA_not_self_created,FGA_self_created,FGM_not_self_created,FGM_self_created,efg_not_self_created,efg_self_created,POSS_Cut,PTS_Cut,PPP_Cut,POSS_Handoff,PTS_Handoff,PPP_Handoff,POSS_Isolation,PTS_Isolation,PPP_Isolation,POSS_OffScreen,PTS_OffScreen,PPP_OffScreen,POSS_Postup,PTS_Postup,PPP_Postup,POSS_PRBallHandler,PTS_PRBallHandler,PPP_PRBallHandler,POSS_PRRollman,PTS_PRRollman,PPP_PRRollman,POSS_Spotup,PTS_Spotup,PPP_Spotup,POSS_Transition,PTS_Transition,PPP_Transition,headshot_url,primary_color,season
0,2544,LeBron James,5304,71,35.3,1610612747,3.209841628959276,9.21945701357466,2.304864253393665,5.0622171945701355,2.8280542986425337,2.191742081447964,1.2584841628959276,0.7635746606334842,6.03789592760181,11.411199095022624,3.5633484162895925,5.82579185520362,0.6943793911007026,0.5439900867410161,1.117081447963801,1.6402714932126696,1.4683544303797469,0.7777149321266968,0.8625565610859729,1.1090909090909091,3.223981900452489,3.054298642533937,0.9473684210526315,0.7352941176470588,0.9191176470588235,1.25,2.4604072398190047,2.4745475113122173,1.0057471264367817,4.355203619909503,3.9592760180995477,0.9090909090909091,1.456447963800905,1.8523755656108596,1.2718446601941749,2.2907239819004523,2.6300904977375565,1.1481481481481481,5.302601809954751,6.744909502262443,1.272,https://cdn.nba.com/headshots/nba/latest/1040x760/2544.png,#552583,2023-24
1,101108,Chris Paul,3189,58,26.4,1610612744,0.42333019755409224,5.479774223894638,0.18814675446848542,2.7751646284101597,2.822201317027281,2.046095954844779,1.1523988711194733,0.6349952963311383,3.2455315145813737,7.525870178739416,1.3405456255879586,3.4101599247412984,0.5905797101449275,0.4953125,,,,0.6349952963311383,0.5409219190968956,0.8518518518518519,1.1994355597365947,1.2699905926622765,1.0588235294117647,,,,,,,5.503292568203198,5.126999059266228,0.9316239316239316,,,,3.057384760112888,3.433678269049859,1.123076923076923,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/101108.png,#1D428A,2023-24
2,200768,Kyle Lowry,3427,60,28.2,1610612755,0.7222060110884155,2.013422818791946,0.45958564341990077,0.9410563174788446,3.8736504231105924,1.4006419608987453,1.5100671140939597,0.5908958272541581,4.595856434199008,3.4140647796906918,1.9696527575138605,1.5319521447330027,0.5928571428571429,0.5352564102564102,0.24073533702947184,0.3501604902246863,1.4545454545454546,0.5690107966151152,0.83163116428363,1.4615384615384615,0.21885030639042896,0.06565509191712869,0.3,0.21885030639042896,0.3282754595856434,1.5,,,,0.809746133644587,0.7440910417274584,0.918918918918919,,,,3.3702947184126058,3.6110300554420776,1.0714285714285714,1.2036766851473593,0.8972862562007586,0.7454545454545455,https://cdn.nba.com/headshots/nba/latest/1040x760/200768.png,#006BB6,2023-24
3,200782,P.J. Tucker,992,31,15.7,1610612746,0.907258064516129,0.22681451612903225,0.3024193548387097,0.07560483870967742,2.570564516129032,0.07560483870967742,0.907258064516129,0.07560483870967742,3.4778225806451615,0.3024193548387097,1.2096774193548387,0.15120967741935484,0.4782608695652174,0.625,,,,,,,,,,,,,,,,,,,,,,2.4193548387096775,2.192540322580645,0.90625,,,,https://cdn.nba.com/headshots/nba/latest/1040x760/200782.png,#5D76A9,2023-24
4,201142,Kevin Durant,5832,75,37.2,1610612756,3.433641975308642,9.542181069958849,2.3276748971193415,4.989711934156379,3.690843621399177,1.4531893004115226,1.5946502057613168,0.51440329218107,7.124485596707819,10.995370370370372,3.9223251028806585,5.504115226337449,0.6624548736462094,0.5239766081871345,1.02880658436214,1.5432098765432098,1.5,1.286008230452675,1.1059670781893005,0.86,4.166666666666666,3.9223251028806585,0.941358024691358,1.7232510288065843,1.9804526748971194,1.1492537313432836,2.160493827160494,1.9290123456790125,0.8928571428571429,3.6522633744855963,3.6522633744855963,1.0,0.38580246913580246,0.5015432098765432,1.3,4.3467078189300405,5.041152263374486,1.1597633136094674,3.4593621399176957,4.758230452674897,1.3754646840148699,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,#1D1160,2023-24
5,201143,Al Horford,3585,65,26.8,1610612738,2.196652719665272,1.0669456066945606,1.5271966527196652,0.6276150627615062,5.125523012552301,0.12552301255230125,2.217573221757322,0.02092050209205021,7.322175732217573,1.1924686192468619,3.744769874476987,0.6485355648535565,0.6628571428571428,0.5526315789473685,0.6276150627615062,0.9414225941422594,1.5,,,,,,,0.20920502092050208,0.33472803347280333,1.6,0.9414225941422594,1.1715481171548117,1.2444444444444445,,,,1.3598326359832635,1.485355648535565,1.0923076923076922,3.8912133891213387,4.811715481171548,1.2365591397849462,1.5481171548117154,1.9665271966527198,1.2702702702702702,https://cdn.nba.com/headshots/nba/latest/1040x760/201143.png,#007A33,2023-24
6,201144,Mike Conley,4460,76,28.9,1610612750,0.655829596412556,3.3632286995515694,0.3867713004484305,1.547085201793722,4.557174887892377,2.2533632286995515,2.0179372197309418,0.992152466367713,5.213004484304933,5.616591928251121,2.4047085201793723,2.539237668161435,0.6548387096774193,0.5404191616766467,,,,1.4630044843049328,1.4630044843049328,1.0,0.1849775784753363,0.20179372197309417,1.0909090909090908,1.109865470852018,1.446188340807175,1.303030303030303,,,,4.523542600896861,4.2208520179372195,0.9330855018587361,,,,3.346412556053812,3.8172645739910314,1.1407035175879396,1.6984304932735426,2.3878923766816142,1.4059405940594059,https://cdn.nba.com/headshots/nba/latest/1040x760/201144.png,#236192,2023-24
7,201145,Jeff Green,2746,78,16.8,1610612745,2.8131828113619815,2.8131828113619815,1.8026219956300071,1.3109978150036417,4.014930808448653,0.3277494537509104,1.3383102694828843,0.10924981791697014,6.828113619810634,3.1409322651128915,3.1409322651128915,1.4202476329206117,0.558,0.46956521739130436,1.1744355426074289,1.5568099053168245,1.3255813953488371,,,,0.38237436270939545,0.3277494537509104,0.8571428571428571,,,,1.2017479970866716,1.1744355426074289,0.9772727272727273,0.3004369992716679,0.43699927166788055,1.4545454545454546,2.3761835396941002,2.6766205389657687,1.1264367816091954,4.151493080844865,4.506554989075018,1.0855263157894737,1.6114348142753097,1.8572469045884923,1.152542372881356,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png,#CE1141,2023-24
8,201152,Thaddeus Young,902,33,13.3,1610612756,6.735033259423503,1.6629711751662972,4.573170731707317,0.7483370288248337,0.582039911308204,0.0,0.08314855875831485,0.0,7.317073170731708,1.6629711751662972,4.656319290465632,0.7483370288248337,0.6420454545454546,0.45,2.0787139689578713,2.91019955654102,1.4,,,,,,,,,,,,,,,,1.9124168514412416,1.9955654101995566,1.0434782608695652,,,,1.164079822616408,1.746119733924612,1.5,https://cdn.nba.com/headshots/nba/latest/1040x760/201152.png,#1D1160,2023-24
9,201565,Derrick Rose,844,24,16.6,1610612763,1.5106635071090047,9.50829383886256,0.7109004739336493,4.709715639810426,2.6658767772511847,0.9774881516587677,0.8886255924170615,0.44431279620853076,4.17654028436019,10.485781990521327,1.599526066350711,5.154028436018957,0.48936170212765956,0.5127118644067796,,,,,,,1.3329383886255923,0.8886255924170615,0.6666666666666666,,,,,,,6.042654028436019,5.242890995260663,0.8676470588235294,,,,4.087677725118484,4.354265402843602,1.065217391304348,4.443127962085308,4.17654028436019,0.94,https://cdn.nba.com/headshots/nba/latest/1040x760/201565.png,#5D76A9,2023-24
